origin,destination,cable_name,cable_id,cable_length,cable_rfs,owners,capacityTBPS
10095,3280,Africa Coast to Europe (ACE),africa-coast-to-europe-ace,"17,000 km",2012 December,"Orange,  Dolphin Telecom,  Orange Cote d’Ivoire,  Gambia Submarine Cable Company,  MTN,  Orange Cameroun,  Sonatel,  Cable Consortium of Liberia,  STP Cabo,  International Mauritania Telecom,  Canalink,  Orange Mali,  Orange Niger,  Republic of Equatorial Guinea,  Sierra Leone Cable Company,  GUILAB,  Benin ACE GIE,  Republic of Gabon,  Republic of Guinea Bissau,  Republic of Cameroon",12.8
3280,10095,Africa Coast to Europe (ACE),africa-coast-to-europe-ace,"17,000 km",2012 December,"Orange,  Dolphin Telecom,  Orange Cote d’Ivoire,  Gambia Submarine Cable Company,  MTN,  Orange Cameroun,  Sonatel,  Cable Consortium of Liberia,  STP Cabo,  International Mauritania Telecom,  Canalink,  Orange Mali,  Orange Niger,  Republic of Equatorial Guinea,  Sierra Leone Cable Company,  GUILAB,  Benin ACE GIE,  Republic of Gabon,  Republic of Guinea Bissau,  Republic of Cameroon",12.8
3280,4221,Africa Coast to Europe (ACE),africa-coast-to-europe-ace,"17,000 km",2012 December,"Orange,  Dolphin Telecom,  Orange Cote d’Ivoire,  Gambia Submarine Cable Company,  MTN,  Orange Cameroun,  Sonatel,  Cable Consortium of Liberia,  STP Cabo,  International Mauritania Telecom,  Canalink,  Orange Mali,  Orange Niger,  Republic of Equatorial Guinea,  Sierra Leone Cable Company,  GUILAB,  Benin ACE GIE,  Republic of Gabon,  Republic of Guinea Bissau,  Republic of Cameroon",12.8
4221,3280,Africa Coast to Europe (ACE),africa-coast-to-europe-ace,"17,000 km",2012 December,"Orange,  Dolphin Telecom,  Orange Cote d’Ivoire,  Gambia Submarine Cable Company,  MTN,  Orange Cameroun,  Sonatel,  Cable Consortium of Liberia,  STP Cabo,  International Mauritania Telecom,  Canalink,  Orange Mali,  Orange Niger,  Republic of Equatorial Guinea,  Sierra Leone Cable Company,  GUILAB,  Benin ACE GIE,  Republic of Gabon,  Republic of Guinea Bissau,  Republic of Cameroon",12.8
4221,4178,Africa Coast to Europe (ACE),africa-coast-to-europe-ace,"17,000 km",2012 December,"Orange,  Dolphin Telecom,  Orange Cote d’Ivoire,  Gambia Submarine Cable Company,  MTN,  Orange Cameroun,  Sonatel,  Cable Consortium of Liberia,  STP Cabo,  International Mauritania Telecom,  Canalink,  Orange Mali,  Orange Niger,  Republic of Equatorial Guinea,  Sierra Leone Cable Company,  GUILAB,  Benin ACE GIE,  Republic of Gabon,  Republic of Guinea Bissau,  Republic of Cameroon",12.8
4178,4221,Africa Coast to Europe (ACE),africa-coast-to-europe-ace,"17,000 km",2012 December,"Orange,  Dolphin Telecom,  Orange Cote d’Ivoire,  Gambia Submarine Cable Company,  MTN,  Orange Cameroun,  Sonatel,  Cable Consortium of Liberia,  STP Cabo,  International Mauritania Telecom,  Canalink,  Orange Mali,  Orange Niger,  Republic of Equatorial Guinea,  Sierra Leone Cable Company,  GUILAB,  Benin ACE GIE,  Republic of Gabon,  Republic of Guinea Bissau,  Republic of Cameroon",12.8
4178,4192,Africa Coast to Europe (ACE),africa-coast-to-europe-ace,"17,000 km",2012 December,"Orange,  Dolphin Telecom,  Orange Cote d’Ivoire,  Gambia Submarine Cable Company,  MTN,  Orange Cameroun,  Sonatel,  Cable Consortium of Liberia,  STP Cabo,  International Mauritania Telecom,  Canalink,  Orange Mali,  Orange Niger,  Republic of Equatorial Guinea,  Sierra Leone Cable Company,  GUILAB,  Benin ACE GIE,  Republic of Gabon,  Republic of Guinea Bissau,  Republic of Cameroon",12.8
4192,4178,Africa Coast to Europe (ACE),africa-coast-to-europe-ace,"17,000 km",2012 December,"Orange,  Dolphin Telecom,  Orange Cote d’Ivoire,  Gambia Submarine Cable Company,  MTN,  Orange Cameroun,  Sonatel,  Cable Consortium of Liberia,  STP Cabo,  International Mauritania Telecom,  Canalink,  Orange Mali,  Orange Niger,  Republic of Equatorial Guinea,  Sierra Leone Cable Company,  GUILAB,  Benin ACE GIE,  Republic of Gabon,  Republic of Guinea Bissau,  Republic of Cameroon",12.8
4192,3119,Africa Coast to Europe (ACE),africa-coast-to-europe-ace,"17,000 km",2012 December,"Orange,  Dolphin Telecom,  Orange Cote d’Ivoire,  Gambia Submarine Cable Company,  MTN,  Orange Cameroun,  Sonatel,  Cable Consortium of Liberia,  STP Cabo,  International Mauritania Telecom,  Canalink,  Orange Mali,  Orange Niger,  Republic of Equatorial Guinea,  Sierra Leone Cable Company,  GUILAB,  Benin ACE GIE,  Republic of Gabon,  Republic of Guinea Bissau,  Republic of Cameroon",12.8
3119,4192,Africa Coast to Europe (ACE),africa-coast-to-europe-ace,"17,000 km",2012 December,"Orange,  Dolphin Telecom,  Orange Cote d’Ivoire,  Gambia Submarine Cable Company,  MTN,  Orange Cameroun,  Sonatel,  Cable Consortium of Liberia,  STP Cabo,  International Mauritania Telecom,  Canalink,  Orange Mali,  Orange Niger,  Republic of Equatorial Guinea,  Sierra Leone Cable Company,  GUILAB,  Benin ACE GIE,  Republic of Gabon,  Republic of Guinea Bissau,  Republic of Cameroon",12.8
3119,4263,Africa Coast to Europe (ACE),africa-coast-to-europe-ace,"17,000 km",2012 December,"Orange,  Dolphin Telecom,  Orange Cote d’Ivoire,  Gambia Submarine Cable Company,  MTN,  Orange Cameroun,  Sonatel,  Cable Consortium of Liberia,  STP Cabo,  International Mauritania Telecom,  Canalink,  Orange Mali,  Orange Niger,  Republic of Equatorial Guinea,  Sierra Leone Cable Company,  GUILAB,  Benin ACE GIE,  Republic of Gabon,  Republic of Guinea Bissau,  Republic of Cameroon",12.8
4263,3119,Africa Coast to Europe (ACE),africa-coast-to-europe-ace,"17,000 km",2012 December,"Orange,  Dolphin Telecom,  Orange Cote d’Ivoire,  Gambia Submarine Cable Company,  MTN,  Orange Cameroun,  Sonatel,  Cable Consortium of Liberia,  STP Cabo,  International Mauritania Telecom,  Canalink,  Orange Mali,  Orange Niger,  Republic of Equatorial Guinea,  Sierra Leone Cable Company,  GUILAB,  Benin ACE GIE,  Republic of Gabon,  Republic of Guinea Bissau,  Republic of Cameroon",12.8
4263,17036,Africa Coast to Europe (ACE),africa-coast-to-europe-ace,"17,000 km",2012 December,"Orange,  Dolphin Telecom,  Orange Cote d’Ivoire,  Gambia Submarine Cable Company,  MTN,  Orange Cameroun,  Sonatel,  Cable Consortium of Liberia,  STP Cabo,  International Mauritania Telecom,  Canalink,  Orange Mali,  Orange Niger,  Republic of Equatorial Guinea,  Sierra Leone Cable Company,  GUILAB,  Benin ACE GIE,  Republic of Gabon,  Republic of Guinea Bissau,  Republic of Cameroon",12.8
17036,4263,Africa Coast to Europe (ACE),africa-coast-to-europe-ace,"17,000 km",2012 December,"Orange,  Dolphin Telecom,  Orange Cote d’Ivoire,  Gambia Submarine Cable Company,  MTN,  Orange Cameroun,  Sonatel,  Cable Consortium of Liberia,  STP Cabo,  International Mauritania Telecom,  Canalink,  Orange Mali,  Orange Niger,  Republic of Equatorial Guinea,  Sierra Leone Cable Company,  GUILAB,  Benin ACE GIE,  Republic of Gabon,  Republic of Guinea Bissau,  Republic of Cameroon",12.8
4816,5770,Alaska United East (AU-East),alaska-united-east-au-east,"3,751 km",1999 February,GCI,31.05250101658261
5770,4816,Alaska United East (AU-East),alaska-united-east-au-east,"3,751 km",1999 February,GCI,31.05250101658261
5770,5764,Alaska United East (AU-East),alaska-united-east-au-east,"3,751 km",1999 February,GCI,31.05250101658261
5764,5770,Alaska United East (AU-East),alaska-united-east-au-east,"3,751 km",1999 February,GCI,31.05250101658261
5764,6255,Alaska United East (AU-East),alaska-united-east-au-east,"3,751 km",1999 February,GCI,31.05250101658261
6255,5764,Alaska United East (AU-East),alaska-united-east-au-east,"3,751 km",1999 February,GCI,31.05250101658261
8553,8552,Alaska United Southeast (AU-SE),alaska-united-southeast-au-se,626 km,2008 November,GCI,667.5442814181923
8552,8553,Alaska United Southeast (AU-SE),alaska-united-southeast-au-se,626 km,2008 November,GCI,667.5442814181923
8552,8550,Alaska United Southeast (AU-SE),alaska-united-southeast-au-se,626 km,2008 November,GCI,667.5442814181923
8550,8552,Alaska United Southeast (AU-SE),alaska-united-southeast-au-se,626 km,2008 November,GCI,667.5442814181923
8550,8554,Alaska United Southeast (AU-SE),alaska-united-southeast-au-se,626 km,2008 November,GCI,667.5442814181923
8554,8550,Alaska United Southeast (AU-SE),alaska-united-southeast-au-se,626 km,2008 November,GCI,667.5442814181923
8554,8549,Alaska United Southeast (AU-SE),alaska-united-southeast-au-se,626 km,2008 November,GCI,667.5442814181923
8549,8554,Alaska United Southeast (AU-SE),alaska-united-southeast-au-se,626 km,2008 November,GCI,667.5442814181923
15023,15022,Alaska United Turnagain Arm (AUTA),alaska-united-turnagain-arm-auta,53 km,2012,GCI,939.0228420828408
15022,15023,Alaska United Turnagain Arm (AUTA),alaska-united-turnagain-arm-auta,53 km,2012,GCI,939.0228420828408
5755,6191,Alaska United West (AU-West),alaska-united-west-au-west,"2,485 km",2004 June,GCI,200.52839746613785
6191,5755,Alaska United West (AU-West),alaska-united-west-au-west,"2,485 km",2004 June,GCI,200.52839746613785
8352,7688,ALBA-1,alba-1,"1,860 km",2012 August,"Transbit,  Telecom Venezuela",5.12
7688,8352,ALBA-1,alba-1,"1,860 km",2012 August,"Transbit,  Telecom Venezuela",5.12
7688,14733,ALBA-1,alba-1,"1,860 km",2012 August,"Transbit,  Telecom Venezuela",5.12
14733,7688,ALBA-1,alba-1,"1,860 km",2012 August,"Transbit,  Telecom Venezuela",5.12
14733,8351,ALBA-1,alba-1,"1,860 km",2012 August,"Transbit,  Telecom Venezuela",5.12
8351,14733,ALBA-1,alba-1,"1,860 km",2012 August,"Transbit,  Telecom Venezuela",5.12
6044,6030,Aletar,aletar,787 km,1997 April,"Syrian Telecommunications Establishment,  Telecom Egypt,  Liban Telecom",311.1737683734565
6030,6044,Aletar,aletar,787 km,1997 April,"Syrian Telecommunications Establishment,  Telecom Egypt,  Liban Telecom",311.1737683734565
5776,10729,Alonso de Ojeda,alonso-de-ojeda,128 km,1999,n.a.,0.1
10729,5776,Alonso de Ojeda,alonso-de-ojeda,128 km,1999,n.a.,0.1
5774,5948,ALPAL-2,alpal-2,312 km,2002 July,"Telecom Italia Sparkle,  Orange,  Algerie Telecom,  Telxius",1636.1218459063036
5948,5774,ALPAL-2,alpal-2,312 km,2002 July,"Telecom Italia Sparkle,  Orange,  Algerie Telecom,  Telxius",1636.1218459063036
4315,3842,America Movil Submarine Cable System-1 (AMX-1),america-movil-submarine-cable-system-1-amx-1,"17,800 km",2014,América Móvil,478.33089162266253
3842,4315,America Movil Submarine Cable System-1 (AMX-1),america-movil-submarine-cable-system-1-amx-1,"17,800 km",2014,América Móvil,478.33089162266253
3842,5693,America Movil Submarine Cable System-1 (AMX-1),america-movil-submarine-cable-system-1-amx-1,"17,800 km",2014,América Móvil,478.33089162266253
5693,3842,America Movil Submarine Cable System-1 (AMX-1),america-movil-submarine-cable-system-1-amx-1,"17,800 km",2014,América Móvil,478.33089162266253
5693,3347,America Movil Submarine Cable System-1 (AMX-1),america-movil-submarine-cable-system-1-amx-1,"17,800 km",2014,América Móvil,478.33089162266253
3347,5693,America Movil Submarine Cable System-1 (AMX-1),america-movil-submarine-cable-system-1-amx-1,"17,800 km",2014,América Móvil,478.33089162266253
3347,3650,America Movil Submarine Cable System-1 (AMX-1),america-movil-submarine-cable-system-1-amx-1,"17,800 km",2014,América Móvil,478.33089162266253
3650,3347,America Movil Submarine Cable System-1 (AMX-1),america-movil-submarine-cable-system-1-amx-1,"17,800 km",2014,América Móvil,478.33089162266253
3650,3655,America Movil Submarine Cable System-1 (AMX-1),america-movil-submarine-cable-system-1-amx-1,"17,800 km",2014,América Móvil,478.33089162266253
3655,3650,America Movil Submarine Cable System-1 (AMX-1),america-movil-submarine-cable-system-1-amx-1,"17,800 km",2014,América Móvil,478.33089162266253
3655,5848,America Movil Submarine Cable System-1 (AMX-1),america-movil-submarine-cable-system-1-amx-1,"17,800 km",2014,América Móvil,478.33089162266253
5848,3655,America Movil Submarine Cable System-1 (AMX-1),america-movil-submarine-cable-system-1-amx-1,"17,800 km",2014,América Móvil,478.33089162266253
5848,5823,America Movil Submarine Cable System-1 (AMX-1),america-movil-submarine-cable-system-1-amx-1,"17,800 km",2014,América Móvil,478.33089162266253
5823,5848,America Movil Submarine Cable System-1 (AMX-1),america-movil-submarine-cable-system-1-amx-1,"17,800 km",2014,América Móvil,478.33089162266253
5823,3242,America Movil Submarine Cable System-1 (AMX-1),america-movil-submarine-cable-system-1-amx-1,"17,800 km",2014,América Móvil,478.33089162266253
3242,5823,America Movil Submarine Cable System-1 (AMX-1),america-movil-submarine-cable-system-1-amx-1,"17,800 km",2014,América Móvil,478.33089162266253
3242,3342,America Movil Submarine Cable System-1 (AMX-1),america-movil-submarine-cable-system-1-amx-1,"17,800 km",2014,América Móvil,478.33089162266253
3342,3242,America Movil Submarine Cable System-1 (AMX-1),america-movil-submarine-cable-system-1-amx-1,"17,800 km",2014,América Móvil,478.33089162266253
3342,4262,America Movil Submarine Cable System-1 (AMX-1),america-movil-submarine-cable-system-1-amx-1,"17,800 km",2014,América Móvil,478.33089162266253
4262,3342,America Movil Submarine Cable System-1 (AMX-1),america-movil-submarine-cable-system-1-amx-1,"17,800 km",2014,América Móvil,478.33089162266253
5758,3813,Americas-I North,americas-i-north,"2,012 km",1994 September,AT&T,412.65178411552836
3813,5758,Americas-I North,americas-i-north,"2,012 km",1994 September,AT&T,412.65178411552836
5966,5575,Americas-II,americas-ii,"8,373 km",2000 August,"Embratel,  AT&T,  Verizon,  T-Mobile,  CANTV,  Tata Communications,  CNT,  Orange,  Altice Portugal,  C&W Networks,  Telecom Italia Sparkle,  Lumen",1908.4549982495967
5575,5966,Americas-II,americas-ii,"8,373 km",2000 August,"Embratel,  AT&T,  Verizon,  T-Mobile,  CANTV,  Tata Communications,  CNT,  Orange,  Altice Portugal,  C&W Networks,  Telecom Italia Sparkle,  Lumen",1908.4549982495967
5575,3347,Americas-II,americas-ii,"8,373 km",2000 August,"Embratel,  AT&T,  Verizon,  T-Mobile,  CANTV,  Tata Communications,  CNT,  Orange,  Altice Portugal,  C&W Networks,  Telecom Italia Sparkle,  Lumen",1908.4549982495967
3347,5575,Americas-II,americas-ii,"8,373 km",2000 August,"Embratel,  AT&T,  Verizon,  T-Mobile,  CANTV,  Tata Communications,  CNT,  Orange,  Altice Portugal,  C&W Networks,  Telecom Italia Sparkle,  Lumen",1908.4549982495967
3347,3650,Americas-II,americas-ii,"8,373 km",2000 August,"Embratel,  AT&T,  Verizon,  T-Mobile,  CANTV,  Tata Communications,  CNT,  Orange,  Altice Portugal,  C&W Networks,  Telecom Italia Sparkle,  Lumen",1908.4549982495967
3650,3347,Americas-II,americas-ii,"8,373 km",2000 August,"Embratel,  AT&T,  Verizon,  T-Mobile,  CANTV,  Tata Communications,  CNT,  Orange,  Altice Portugal,  C&W Networks,  Telecom Italia Sparkle,  Lumen",1908.4549982495967
3650,5905,Americas-II,americas-ii,"8,373 km",2000 August,"Embratel,  AT&T,  Verizon,  T-Mobile,  CANTV,  Tata Communications,  CNT,  Orange,  Altice Portugal,  C&W Networks,  Telecom Italia Sparkle,  Lumen",1908.4549982495967
5905,3650,Americas-II,americas-ii,"8,373 km",2000 August,"Embratel,  AT&T,  Verizon,  T-Mobile,  CANTV,  Tata Communications,  CNT,  Orange,  Altice Portugal,  C&W Networks,  Telecom Italia Sparkle,  Lumen",1908.4549982495967
5905,5762,Americas-II,americas-ii,"8,373 km",2000 August,"Embratel,  AT&T,  Verizon,  T-Mobile,  CANTV,  Tata Communications,  CNT,  Orange,  Altice Portugal,  C&W Networks,  Telecom Italia Sparkle,  Lumen",1908.4549982495967
5762,5905,Americas-II,americas-ii,"8,373 km",2000 August,"Embratel,  AT&T,  Verizon,  T-Mobile,  CANTV,  Tata Communications,  CNT,  Orange,  Altice Portugal,  C&W Networks,  Telecom Italia Sparkle,  Lumen",1908.4549982495967
5762,4236,Americas-II,americas-ii,"8,373 km",2000 August,"Embratel,  AT&T,  Verizon,  T-Mobile,  CANTV,  Tata Communications,  CNT,  Orange,  Altice Portugal,  C&W Networks,  Telecom Italia Sparkle,  Lumen",1908.4549982495967
4236,5762,Americas-II,americas-ii,"8,373 km",2000 August,"Embratel,  AT&T,  Verizon,  T-Mobile,  CANTV,  Tata Communications,  CNT,  Orange,  Altice Portugal,  C&W Networks,  Telecom Italia Sparkle,  Lumen",1908.4549982495967
4236,5750,Americas-II,americas-ii,"8,373 km",2000 August,"Embratel,  AT&T,  Verizon,  T-Mobile,  CANTV,  Tata Communications,  CNT,  Orange,  Altice Portugal,  C&W Networks,  Telecom Italia Sparkle,  Lumen",1908.4549982495967
5750,4236,Americas-II,americas-ii,"8,373 km",2000 August,"Embratel,  AT&T,  Verizon,  T-Mobile,  CANTV,  Tata Communications,  CNT,  Orange,  Altice Portugal,  C&W Networks,  Telecom Italia Sparkle,  Lumen",1908.4549982495967
5750,10729,Americas-II,americas-ii,"8,373 km",2000 August,"Embratel,  AT&T,  Verizon,  T-Mobile,  CANTV,  Tata Communications,  CNT,  Orange,  Altice Portugal,  C&W Networks,  Telecom Italia Sparkle,  Lumen",1908.4549982495967
10729,5750,Americas-II,americas-ii,"8,373 km",2000 August,"Embratel,  AT&T,  Verizon,  T-Mobile,  CANTV,  Tata Communications,  CNT,  Orange,  Altice Portugal,  C&W Networks,  Telecom Italia Sparkle,  Lumen",1908.4549982495967
14635,10729,Amerigo Vespucci,amerigo-vespucci,85 km,1999,Antelecom,1447.5881387096965
10729,14635,Amerigo Vespucci,amerigo-vespucci,85 km,1999,Antelecom,1447.5881387096965
4554,18123,Amitie,amitie,"7,292 km",2022 Q1,"Facebook,  Vodafone,  Microsoft,  Aqua Comms,  Orange",1375.7023368230798
18123,4554,Amitie,amitie,"7,292 km",2022 Q1,"Facebook,  Vodafone,  Microsoft,  Aqua Comms,  Orange",1375.7023368230798
18123,3683,Amitie,amitie,"7,292 km",2022 Q1,"Facebook,  Vodafone,  Microsoft,  Aqua Comms,  Orange",1375.7023368230798
3683,18123,Amitie,amitie,"7,292 km",2022 Q1,"Facebook,  Vodafone,  Microsoft,  Aqua Comms,  Orange",1375.7023368230798
5773,5762,Antillas 1,antillas-1,650 km,1997 June,"AT&T,  Verizon,  T-Mobile,  Tata Communications,  Orange,  C&W Networks,  Telecom Italia Sparkle,  Embratel",372.840669354187
5762,5773,Antillas 1,antillas-1,650 km,1997 June,"AT&T,  Verizon,  T-Mobile,  Tata Communications,  Orange,  C&W Networks,  Telecom Italia Sparkle,  Embratel",372.840669354187
5762,5694,Antillas 1,antillas-1,650 km,1997 June,"AT&T,  Verizon,  T-Mobile,  Tata Communications,  Orange,  C&W Networks,  Telecom Italia Sparkle,  Embratel",372.840669354187
5694,5762,Antillas 1,antillas-1,650 km,1997 June,"AT&T,  Verizon,  T-Mobile,  Tata Communications,  Orange,  C&W Networks,  Telecom Italia Sparkle,  Embratel",372.840669354187
5694,4242,Antillas 1,antillas-1,650 km,1997 June,"AT&T,  Verizon,  T-Mobile,  Tata Communications,  Orange,  C&W Networks,  Telecom Italia Sparkle,  Embratel",372.840669354187
4242,5694,Antillas 1,antillas-1,650 km,1997 June,"AT&T,  Verizon,  T-Mobile,  Tata Communications,  Orange,  C&W Networks,  Telecom Italia Sparkle,  Embratel",372.840669354187
3218,4183,APCN-2,apcn-2,"19,000 km",2001 December,"Singtel,  Verizon,  KDDI,  Chunghwa Telecom,  AT&T,  BT,  Orange,  Softbank Corp,  NTT,  Tata Communications,  Telekom Malaysia,  Starhub,  PLDT,  China Unicom,  KT,  Singtel Optus,  Telstra,  PCCW,  China Telecom,  LG Uplus,  HKBN Enterprise Solutions,  Vodafone",290.5130352209999
4183,3218,APCN-2,apcn-2,"19,000 km",2001 December,"Singtel,  Verizon,  KDDI,  Chunghwa Telecom,  AT&T,  BT,  Orange,  Softbank Corp,  NTT,  Tata Communications,  Telekom Malaysia,  Starhub,  PLDT,  China Unicom,  KT,  Singtel Optus,  Telstra,  PCCW,  China Telecom,  LG Uplus,  HKBN Enterprise Solutions,  Vodafone",290.5130352209999
4183,5885,APCN-2,apcn-2,"19,000 km",2001 December,"Singtel,  Verizon,  KDDI,  Chunghwa Telecom,  AT&T,  BT,  Orange,  Softbank Corp,  NTT,  Tata Communications,  Telekom Malaysia,  Starhub,  PLDT,  China Unicom,  KT,  Singtel Optus,  Telstra,  PCCW,  China Telecom,  LG Uplus,  HKBN Enterprise Solutions,  Vodafone",290.5130352209999
5885,4183,APCN-2,apcn-2,"19,000 km",2001 December,"Singtel,  Verizon,  KDDI,  Chunghwa Telecom,  AT&T,  BT,  Orange,  Softbank Corp,  NTT,  Tata Communications,  Telekom Malaysia,  Starhub,  PLDT,  China Unicom,  KT,  Singtel Optus,  Telstra,  PCCW,  China Telecom,  LG Uplus,  HKBN Enterprise Solutions,  Vodafone",290.5130352209999
5885,5802,APCN-2,apcn-2,"19,000 km",2001 December,"Singtel,  Verizon,  KDDI,  Chunghwa Telecom,  AT&T,  BT,  Orange,  Softbank Corp,  NTT,  Tata Communications,  Telekom Malaysia,  Starhub,  PLDT,  China Unicom,  KT,  Singtel Optus,  Telstra,  PCCW,  China Telecom,  LG Uplus,  HKBN Enterprise Solutions,  Vodafone",290.5130352209999
